transaction_id,user_id,recipient_id,recipient_name,recipient_upi,amount,timestamp,transaction_type,device_id,location,is_known_recipient,is_known_device,recent_transaction_count,failed_attempts,scenario_id,label
TXN_U034_03435,U034,REC_U034_01,Nature Basket,naturebasket@paytm,1590.0,2026-05-24T16:21:45.296712,P2M,DEV_UNRECOGNIZED_HARDWARE_3435,Pune,True,False,1,0,NEW_DEVICE,SUSPICIOUS
TXN_U042_04230,U042,REC_U042_04,BESCOM,bescom@billpay,1220.0,2026-05-24T16:30:04.801619,P2P,DEV_RIYA_ONEPLUS_12,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U057_05802,U057,REC_U057_04,BESCOM,bescom@billpay,1810.0,2026-05-24T16:32:13.386364,P2P,DEV_VIHAAN_IPHONE15,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U028_02824,U028,REC_U028_03,Suresh Patel,suresh.fam@phonepe,20.0,2026-05-24T16:42:50.612642,P2P,DEV_MANISH_PIXEL8,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U098_09983,U098,REC_U098_01,Daily Fresh,dailyfresh@paytm,6050.0,2026-05-24T16:43:25.118192,P2P,DEV_AVANI_REDMI_NOTE13,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U089_09088,U089,REC_U089_01,Kirana Store,kiranastore@paytm,3220.0,2026-05-24T16:45:20.798464,P2M,DEV_SAANVI_MACBOOK_PRO,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U037_03751,U037,REC_U037_02,Aaryan Verma (Landlord),aaryan.rent@okhdfcbank,370.0,2026-05-24T16:45:46.316207,P2P,DEV_NEHA_GALAXY_S24,Hyderabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U018_01702,U018,REC_U018_01,Nature Basket,naturebasket@paytm,660.0,2026-05-24T16:58:09.568126,P2M,DEV_UNRECOGNIZED_HARDWARE_1702,Bengaluru,True,False,1,0,NEW_DEVICE,SUSPICIOUS
TXN_U079_08030,U079,REC_U079_03,Sneha Bhatia,sneha.fam@phonepe,5020.0,2026-05-24T17:23:23.434582,P2P,DEV_DHRUV_PIXEL8,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U086_08786,U086,REC_U086_03,Pranav Chopra,pranav.fam@phonepe,4930.0,2026-05-24T17:38:55.269351,P2P,DEV_SWATI_GALAXY_S24,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U015_01462,U015,REC_U015_03,Navya Kulkarni,navya.fam@phonepe,510.0,2026-05-24T17:50:41.258419,P2P,DEV_RIYA_REDMI_NOTE13,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U076_07768,U076,REC_RAPID_7768,QuickTransfer Agent,rapidpay@okhdfc,5840.0,2026-05-24T18:32:18.322184,P2P,DEV_KIARA_GALAXY_S24,Delhi-NCR,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U020_01974,U020,R201,Suresh Nair (Landlord),suresh.nair@okhdfcbank,50000.0,2026-05-24T18:35:15.893170,RENT,DEV_PARI_IPHONE15,Bengaluru,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U099_10053,U099,REC_U099_01,Kirana Store,kiranastore@paytm,4155.0,2026-05-24T18:42:51.289585,P2M,DEV_UNRECOGNIZED_HARDWARE_10053,Hyderabad,True,False,1,0,NEW_DEVICE,SUSPICIOUS
TXN_U055_05506,U055,REC_U055_01,Kirana Store,kiranastore@paytm,610.0,2026-05-24T18:42:51.611210,P2M,DEV_GAURAV_IPHONE15,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U083_08478,U083,REC_U083_04,Airtel Fiber,airtelfiber@billpay,5550.0,2026-05-24T18:51:47.200482,P2P,DEV_MANISH_IPHONE15,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U093_09492,U093,REC_U093_01,Reliance Smart,reliancesmart@paytm,75150.0,2026-05-24T19:01:43.521849,P2M,DEV_ADITYA_IPHONE15,Pune,True,True,1,0,AMOUNT_SPIKE,UNUSUAL_LEGITIMATE
TXN_U100_10145,U100,REC_U100_04,Adani Electricity,adanielectricity@billpay,1760.0,2026-05-24T19:06:39.803828,P2P,DEV_ANANYA_ONEPLUS_12,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U095_09687,U095,REC_U095_03,Anushka Mishra,anushka.fam@phonepe,2640.0,2026-05-24T19:10:27.345016,P2P,DEV_AVANI_MACBOOK_PRO,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U032_03169,U032,REC_U032_01,Nature Basket,naturebasket@paytm,810.0,2026-05-24T19:11:24.226099,P2P,DEV_ADVAITH_PIXEL8,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U059_05923,U059,REC_U059_01,Nature Basket,naturebasket@paytm,3610.0,2026-05-24T19:15:25.354822,P2P,DEV_SAANVI_ONEPLUS_12,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U046_04616,U046,REC_U046_03,Deepa Menon,deepa.fam@phonepe,460.0,2026-05-24T19:19:25.248891,P2P,DEV_AARYAN_PIXEL8,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U087_08869,U087,REC_U087_01,Reliance Smart,reliancesmart@paytm,1100.0,2026-05-24T19:48:08.650152,P2P,DEV_FATIMA_REDMI_NOTE13,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U008_00703,U008,REC_U008_01,Kirana Store,kiranastore@paytm,640.0,2026-05-24T19:51:17.364128,P2M,DEV_SHREYA_MACBOOK_PRO,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U071_07198,U071,REC_U071_01,Apna Bazaar,apnabazaar@paytm,1430.0,2026-05-24T20:00:23.022960,P2P,DEV_ISHA_REDMI_NOTE13,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U076_07680,U076,REC_U076_04,BESCOM,bescom@billpay,3380.0,2026-05-24T20:09:07.905065,P2P,DEV_KIARA_GALAXY_S24,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U022_02172,U022,REC_U022_01,Nature Basket,naturebasket@paytm,1095.0,2026-05-24T20:13:41.419546,P2M,DEV_UNRECOGNIZED_HARDWARE_2172,Chennai,True,False,1,0,NEW_DEVICE,SUSPICIOUS
TXN_U035_03483,U035,REC_U035_03,Isha Das,isha.fam@phonepe,1330.0,2026-05-24T20:27:29.771606,P2P,DEV_AARYAN_REDMI_NOTE13,Mumbai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U070_07125,U070,REC_U070_02,Shaurya Chopra (Landlord),shaurya.rent@okhdfcbank,3530.0,2026-05-24T20:38:41.464504,P2P,DEV_DEEPA_REDMI_NOTE13,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U005_00487,U005,REC_U005_04,MSEDCL,msedcl@billpay,80.0,2026-05-24T20:44:05.586855,P2P,DEV_VIKRAM_ONEPLUS_12,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U047_04734,U047,REC_U047_01,Apna Bazaar,apnabazaar@paytm,1200.0,2026-05-24T20:54:58.149885,P2P,DEV_VIKRAM_MACBOOK_PRO,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U016_01514,U016,REC_U016_01,Daily Fresh,dailyfresh@paytm,470.0,2026-05-24T21:21:35.687119,P2P,DEV_FATIMA_GALAXY_S24,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U038_03788,U038,REC_U038_03,Ayaan Kulkarni,ayaan.fam@phonepe,1200.0,2026-05-24T21:22:08.077903,P2P,DEV_DHRUV_GALAXY_S24,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U093_09436,U093,REC_U093_03,Arnav Kapoor,arnav.fam@phonepe,4040.0,2026-05-24T21:24:22.149895,P2P,DEV_ADITYA_IPHONE15,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U089_09069,U089,REC_U089_04,Airtel Fiber,airtelfiber@billpay,8340.0,2026-05-24T21:44:28.216598,P2P,DEV_SAANVI_MACBOOK_PRO,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U086_08767,U086,REC_U086_02,Shaurya Chatterjee (Landlord),shaurya.rent@okhdfcbank,10130.0,2026-05-24T21:50:28.928587,P2P,DEV_SWATI_GALAXY_S24,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U073_07420,U073,REC_U073_02,Priya Kulkarni (Landlord),priya.rent@okhdfcbank,2990.0,2026-05-24T21:55:21.434537,P2P,DEV_SARA_REDMI_NOTE13,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U017_01647,U017,REC_U017_01,Nature Basket,naturebasket@paytm,320.0,2026-05-24T21:59:02.006156,P2P,DEV_FATIMA_PIXEL8,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U023_02254,U023,REC_U023_02,Aadhya Agarwal (Landlord),aadhya.rent@okhdfcbank,1210.0,2026-05-24T22:00:11.298301,P2P,DEV_SIDDHARTH_ONEPLUS_12,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U036_03588,U036,REC_U036_02,Sai Ghosh (Landlord),sai.rent@okhdfcbank,1060.0,2026-05-24T22:35:12.700611,P2P,DEV_KAVYA_MACBOOK_PRO,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U048_04851,U048,REC_U048_04,Adani Electricity,adanielectricity@billpay,920.0,2026-05-24T22:42:47.725567,P2P,DEV_AYAAN_MACBOOK_PRO,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U039_03910,U039,REC_U039_04,BESCOM,bescom@billpay,420.0,2026-05-24T22:43:25.355565,P2P,DEV_ANUSHKA_ONEPLUS_12,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U012_01158,U012,REC_U012_03,Rohan Chauhan,rohan.fam@phonepe,360.0,2026-05-24T23:04:35.004869,P2P,DEV_MUHAMMAD_MACBOOK_PRO,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U017_01668,U017,REC_U017_01,Nature Basket,naturebasket@paytm,312.0,2026-05-25T00:21:03.717939,P2M,DEV_FATIMA_PIXEL8,Kolkata,True,True,1,0,LOCATION_DEVIATION,LEGITIMATE
TXN_U017_01678,U017,R201,Suresh Nair (Landlord),suresh.nair@okhdfcbank,50000.0,2026-05-25T00:24:21.064580,RENT,DEV_FATIMA_PIXEL8,Pune,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U083_08414,U083,REC_NEW_8414,Rohan Deshmukh,rohan.d88@okaxis,4830.0,2026-05-25T01:50:08.080851,P2P,DEV_MANISH_IPHONE15,Kolkata,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U096_09819,U096,REC_U096_02,Ayaan Bhatia (Landlord),ayaan.rent@okhdfcbank,27500.0,2026-05-25T02:12:33.755341,RENT,DEV_AADHYA_IPHONE15,Hyderabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U035_03518,U035,REC_U035_02,Neha Rao (Landlord),neha.rent@okhdfcbank,34500.0,2026-05-25T03:44:03.503616,RENT,DEV_AARYAN_REDMI_NOTE13,Mumbai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U073_07365,U073,REC_MULE_7365,FastCash Verification Agent,mule.kyc@ybl,75000.0,2026-05-25T05:39:37.780108,P2P,DEV_SCAM_DEVICE_7365,Kolkata,False,False,4,2,SOCIAL_ENGINEERING,COERCION
TXN_U069_06953,U069,REC_U069_03,Saanvi Yadav,saanvi.fam@phonepe,1000.0,2026-05-25T07:30:48.178273,P2P,DEV_ISHA_PIXEL8,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U012_01111,U012,REC_U012_01,Nature Basket,naturebasket@paytm,480.0,2026-05-25T07:31:02.497655,P2M,DEV_UNRECOGNIZED_HARDWARE_1111,Mumbai,True,False,1,0,NEW_DEVICE,SUSPICIOUS
TXN_U008_00760,U008,R201,Suresh Nair (Landlord),suresh.nair@okhdfcbank,50000.0,2026-05-25T07:37:05.671897,RENT,DEV_SHREYA_MACBOOK_PRO,Delhi-NCR,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U028_02781,U028,REC_RAPID_2781,QuickTransfer Agent,rapidpay@okhdfc,1480.0,2026-05-25T07:39:38.097238,P2P,DEV_MANISH_PIXEL8,Delhi-NCR,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U096_09824,U096,REC_NEW_9824,Rohan Deshmukh,rohan.d88@okaxis,4320.0,2026-05-25T07:39:57.232803,P2P,DEV_AADHYA_IPHONE15,Hyderabad,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U064_06525,U064,REC_U064_01,Daily Fresh,dailyfresh@paytm,1740.0,2026-05-25T07:42:27.863839,P2P,DEV_VIVAAN_PIXEL8,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U029_02886,U029,REC_U029_02,Anushka Das (Landlord),anushka.rent@okhdfcbank,1390.0,2026-05-25T08:05:33.769316,P2P,DEV_SWATI_GALAXY_S24,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U059_06013,U059,REC_RAPID_6013,QuickTransfer Agent,rapidpay@okhdfc,3180.0,2026-05-25T08:07:20.315467,P2P,DEV_SAANVI_ONEPLUS_12,Pune,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U010_00958,U010,REC_U010_04,Airtel Fiber,airtelfiber@billpay,330.0,2026-05-25T08:08:44.044833,P2P,DEV_PALLAVI_ONEPLUS_12,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U036_03587,U036,REC_U036_04,Tata Power,tatapower@billpay,360.0,2026-05-25T08:14:43.841674,P2P,DEV_KAVYA_MACBOOK_PRO,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U069_07022,U069,REC_U069_02,Riya Verma (Landlord),riya.rent@okhdfcbank,1580.0,2026-05-25T08:24:36.695262,P2P,DEV_ISHA_PIXEL8,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U033_03285,U033,REC_U033_02,Swati Bhatia (Landlord),swati.rent@okhdfcbank,28600.0,2026-05-25T08:26:08.606084,RENT,DEV_SWATI_GALAXY_S24,Mumbai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U005_00412,U005,REC_U005_03,Vikram Menon,vikram.fam@phonepe,260.0,2026-05-25T08:29:12.808960,P2P,DEV_VIKRAM_ONEPLUS_12,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U026_02572,U026,REC_U026_04,Airtel Fiber,airtelfiber@billpay,840.0,2026-05-25T09:46:50.034535,P2P,DEV_ANANYA_MACBOOK_PRO,Hyderabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U072_07272,U072,REC_U072_03,Anushka Ghosh,anushka.fam@phonepe,3980.0,2026-05-25T09:53:07.639199,P2P,DEV_ADVAITH_GALAXY_S24,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U066_06735,U066,REC_U066_03,Nikhil Gupta,nikhil.fam@phonepe,3800.0,2026-05-25T09:56:59.670075,P2P,DEV_ISHAAN_IPHONE15,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U049_RENT_M3,U049,REC_U049_02,Dhruv Malhotra (Landlord),dhruv.rent@okhdfcbank,46800.0,2026-05-25T10:05:53.564717,RENT,DEV_REYANSH_ONEPLUS_12,Delhi-NCR,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U046_RENT_M3,U046,REC_U046_02,Amit Joshi (Landlord),amit.rent@okhdfcbank,45500.0,2026-05-25T10:06:53.564717,RENT,DEV_AARYAN_PIXEL8,Kolkata,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U059_RENT_M3,U059,REC_U059_02,Nikhil Chauhan (Landlord),nikhil.rent@okhdfcbank,48900.0,2026-05-25T10:08:53.564717,RENT,DEV_SAANVI_ONEPLUS_12,Pune,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U073_RENT_M3,U073,REC_U073_02,Priya Kulkarni (Landlord),priya.rent@okhdfcbank,23600.0,2026-05-25T10:09:53.564717,RENT,DEV_SARA_REDMI_NOTE13,Chennai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U089_RENT_M3,U089,REC_U089_02,Sujata Pillai (Landlord),sujata.rent@okhdfcbank,37500.0,2026-05-25T10:11:53.564717,RENT,DEV_SAANVI_MACBOOK_PRO,Bengaluru,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U001_00087,U001,REC_U001_03,Aditya Banerjee,aditya.fam@phonepe,250.0,2026-05-25T10:12:47.051565,P2P,DEV_AANYA_MACBOOK_PRO,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U029_RENT_M3,U029,REC_U029_02,Anushka Das (Landlord),anushka.rent@okhdfcbank,36800.0,2026-05-25T10:14:53.564717,RENT,DEV_SWATI_GALAXY_S24,Ahmedabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U037_03750,U037,REC_U037_01,Apna Bazaar,apnabazaar@paytm,410.0,2026-05-25T10:18:34.277035,P2P,DEV_NEHA_GALAXY_S24,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U031_RENT_M3,U031,REC_U031_02,Shaurya Menon (Landlord),shaurya.rent@okhdfcbank,53000.0,2026-05-25T10:18:53.564717,RENT,DEV_ADVAITH_GALAXY_S24,Mumbai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U045_04545,U045,REC_U045_01,Reliance Smart,reliancesmart@paytm,950.0,2026-05-25T10:20:46.084542,P2P,DEV_ROSHNI_ONEPLUS_12,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U092_09331,U092,REC_U092_03,Dhruv Joshi,dhruv.fam@phonepe,5800.0,2026-05-25T10:24:53.440018,P2P,DEV_SAANVI_ONEPLUS_12,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U080_RENT_M3,U080,REC_U080_02,Sujata Yadav (Landlord),sujata.rent@okhdfcbank,36800.0,2026-05-25T10:26:53.564717,RENT,DEV_POOJA_REDMI_NOTE13,Delhi-NCR,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U019_01866,U019,REC_U019_04,MSEDCL,msedcl@billpay,150.0,2026-05-25T10:41:55.590133,P2P,DEV_ADVAITH_IPHONE15,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U058_RENT_M3,U058,REC_U058_02,Vihaan Gupta (Landlord),vihaan.rent@okhdfcbank,22000.0,2026-05-25T10:43:53.564717,RENT,DEV_TANVI_GALAXY_S24,Mumbai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U075_RENT_M3,U075,REC_U075_02,Amit Deshmukh (Landlord),amit.rent@okhdfcbank,26300.0,2026-05-25T10:45:53.564717,RENT,DEV_NEHA_PIXEL8,Kolkata,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U096_RENT_M3,U096,REC_U096_02,Ayaan Bhatia (Landlord),ayaan.rent@okhdfcbank,27500.0,2026-05-25T10:45:53.564717,RENT,DEV_AADHYA_IPHONE15,Hyderabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U030_RENT_M3,U030,REC_U030_02,Suresh Nair (Landlord),suresh.rent@okhdfcbank,20400.0,2026-05-25T10:47:53.564717,RENT,DEV_KRISHNA_ONEPLUS_12,Mumbai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U041_RENT_M3,U041,REC_U041_02,Diya Joshi (Landlord),diya.rent@okhdfcbank,35000.0,2026-05-25T10:51:53.564717,RENT,DEV_ARJUN_ONEPLUS_12,Pune,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U058_05835,U058,REC_U058_04,MSEDCL,msedcl@billpay,3430.0,2026-05-25T11:11:29.255316,P2P,DEV_TANVI_GALAXY_S24,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U020_01971,U020,REC_U020_03,Pranav Verma,pranav.fam@phonepe,420.0,2026-05-25T11:14:47.430640,P2P,DEV_PARI_IPHONE15,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U013_01268,U013,REC_U013_01,Kirana Store,kiranastore@paytm,550.0,2026-05-25T11:27:05.567275,P2M,DEV_AARYAN_IPHONE15,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U009_00820,U009,REC_U009_04,Airtel Fiber,airtelfiber@billpay,330.0,2026-05-25T11:33:27.419394,P2P,DEV_PALLAVI_IPHONE15,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U056_05646,U056,REC_U056_01,Nature Basket,naturebasket@paytm,1670.0,2026-05-25T11:39:13.565893,P2P,DEV_GAURAV_PIXEL8,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U008_00779,U008,REC_U008_04,Airtel Fiber,airtelfiber@billpay,360.0,2026-05-25T11:41:01.820060,P2P,DEV_SHREYA_MACBOOK_PRO,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U046_04666,U046,REC_U046_04,Tata Power,tatapower@billpay,1110.0,2026-05-25T11:43:41.284898,P2P,DEV_AARYAN_PIXEL8,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U007_00638,U007,REC_U007_03,Pari Kapoor,pari.fam@phonepe,430.0,2026-05-25T11:50:12.920627,P2P,DEV_ARJUN_REDMI_NOTE13,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U097_09899,U097,REC_U097_02,Priya Pillai (Landlord),priya.rent@okhdfcbank,2160.0,2026-05-25T12:19:52.540457,P2P,DEV_AADHYA_GALAXY_S24,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U021_02067,U021,REC_NEW_2067,Rohan Deshmukh,rohan.d88@okaxis,1120.0,2026-05-25T12:22:43.955177,P2P,DEV_PALLAVI_ONEPLUS_12,Bengaluru,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U098_09970,U098,REC_U098_02,Amit Das (Landlord),amit.rent@okhdfcbank,5650.0,2026-05-25T12:43:26.316167,P2P,DEV_AVANI_REDMI_NOTE13,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U025_02420,U025,REC_U025_02,Fatima Chopra (Landlord),fatima.rent@okhdfcbank,41600.0,2026-05-25T12:45:16.887250,RENT,DEV_ANUSHKA_REDMI_NOTE13,Hyderabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U061_06146,U061,REC_U061_04,Airtel Fiber,airtelfiber@billpay,1420.0,2026-05-25T13:03:40.732489,P2P,DEV_GAURAV_GALAXY_S24,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U020_01910,U020,REC_U020_04,Airtel Fiber,airtelfiber@billpay,300.0,2026-05-25T13:12:20.819136,P2P,DEV_PARI_IPHONE15,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U043_04323,U043,REC_U043_01,Daily Fresh,dailyfresh@paytm,560.0,2026-05-25T13:22:18.593308,P2P,DEV_SARA_ONEPLUS_12,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U032_03236,U032,REC_U032_04,Airtel Fiber,airtelfiber@billpay,600.0,2026-05-25T13:29:18.490736,P2P,DEV_ADVAITH_PIXEL8,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U048_04867,U048,REC_U048_01,Daily Fresh,dailyfresh@paytm,820.0,2026-05-25T13:37:20.539867,P2P,DEV_AYAAN_MACBOOK_PRO,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U026_02570,U026,REC_U026_01,Reliance Smart,reliancesmart@paytm,1030.0,2026-05-25T13:48:45.121333,P2P,DEV_ANANYA_MACBOOK_PRO,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U028_02799,U028,REC_U028_03,Suresh Patel,suresh.fam@phonepe,1300.0,2026-05-25T13:55:56.887886,P2P,DEV_MANISH_PIXEL8,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U037_03665,U037,REC_U037_02,Aaryan Verma (Landlord),aaryan.rent@okhdfcbank,950.0,2026-05-25T13:59:40.987678,P2P,DEV_NEHA_GALAXY_S24,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U071_07223,U071,REC_U071_03,Navya Nair,navya.fam@phonepe,1320.0,2026-05-25T14:10:10.646912,P2P,DEV_ISHA_REDMI_NOTE13,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U098_10011,U098,REC_U098_01,Daily Fresh,dailyfresh@paytm,4250.0,2026-05-25T14:12:29.131302,P2P,DEV_AVANI_REDMI_NOTE13,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U047_04779,U047,REC_U047_02,Riya Chopra (Landlord),riya.rent@okhdfcbank,430.0,2026-05-25T14:13:37.405764,P2P,DEV_VIKRAM_MACBOOK_PRO,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U081_08216,U081,REC_U081_04,Adani Electricity,adanielectricity@billpay,20.0,2026-05-25T14:13:50.135475,P2P,DEV_ADITYA_GALAXY_S24,Mumbai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U018_01711,U018,R201,Suresh Nair (Landlord),suresh.nair@okhdfcbank,50000.0,2026-05-25T14:39:01.480288,RENT,DEV_SUJATA_GALAXY_S24,Bengaluru,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U098_09987,U098,REC_U098_01,Daily Fresh,dailyfresh@paytm,6400.0,2026-05-25T14:41:42.256276,P2P,DEV_AVANI_REDMI_NOTE13,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U016_01533,U016,REC_U016_01,Daily Fresh,dailyfresh@paytm,250.0,2026-05-25T14:44:05.800776,P2P,DEV_FATIMA_GALAXY_S24,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U057_05746,U057,REC_U057_01,Kirana Store,kiranastore@paytm,2630.0,2026-05-25T15:28:12.226141,P2M,DEV_VIHAAN_IPHONE15,Hyderabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U083_08481,U083,REC_U083_03,Kavya Pandey,kavya.fam@phonepe,790.0,2026-05-25T15:28:59.048171,P2P,DEV_MANISH_IPHONE15,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U026_02562,U026,REC_U026_03,Priya Pandey,priya.fam@phonepe,730.0,2026-05-25T15:39:23.899028,P2P,DEV_ANANYA_MACBOOK_PRO,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U094_09621,U094,REC_U094_02,Pallavi Pandey (Landlord),pallavi.rent@okhdfcbank,20600.0,2026-05-25T15:47:57.450122,RENT,DEV_SAANVI_ONEPLUS_12,Ahmedabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U037_03669,U037,REC_U037_03,Kiara Deshmukh,kiara.fam@phonepe,450.0,2026-05-25T15:55:46.674425,P2P,DEV_NEHA_GALAXY_S24,Hyderabad,True,True,1,0,NORMAL,LEGITIMATE
